category_name,product_title,original_price,discount_price,dicount_rate
전체,맛있닭 닭가슴살 스테이크 8팩 외 72종 골라담기,12900,12900,
전체,[퓨어스펙]고당도 오렌지 중소과 20과,12900,12900,
전체,[팜에이트] 프리미엄샐러드 5종 패키지 유희영쉐프가 만든 건강식,29700,29700,
스포츠/레저,요아케 양면 투톤 TPE 요가매트 6mm SGS인증,25900,22500,
스포츠/레저,[휠라]키즈 신학기가방/세트/아동화/스니커즈 새학기모음!,23900,23900,
도서,15%추가쿠폰! [마이리틀타이거] 타이거샌드-공사장세트 /공사장놀이/모래놀이,30000,24900,
도서,좋은생각 : 정기구독 1년 ( 구독선물 ),36000,30000,
도서,15%추가쿠폰! [마이리틀타이거] 타이거엔진-카캐리어 /미니카/자동차장난감/자동차보관/캐리어,38900,33900,
남성의류,데일리 풀코디! 셔츠/티셔츠/가디건/바지/2020봄코디/남자봄코디,10000,8900,
남성의류,[M~2XL]남녀공용 빅사이즈 트레이닝복 트레이닝바지 조거바지 밴딩바지 져지바지 카고바지,10000,9900,
식품,마이비밀 다이어트도시락 밸런스라인 더슬림라인 10팩,37900,37900,
식품,[루토사] 대용량 감자튀김&시즈닝 골라담기/간식끝판왕,6900,6900,
출산/유아,[2/25 VIP데이][러닝리소스] 뻔하지않은 고퀄을 자랑하는 주방놀이!,33900,33900,
출산/유아,[10+20% 마트데이] 슈베스 생리대 세트구성 / 중형 대형 슈퍼롱 오버나이트 팬티라이너 롱 모음전,11900,11900,
자동차/취미,[툴앤툴] 18.5V 충전식 무선 햄머전동드릴TNT-REX18LIZ,59000,49900,
여행/티켓,|제주|뽀로로앤타요 테마파크+아쿠아플라넷 아쿠아리움권+혜택몰빵|키즈테마파크|제주필수관광지,35500,35500,
패션잡화,[10%+20%coupon]100%국내생산 면 양말/덧신/중목/양말,10000,10000,
패션잡화,[Neegee]14K골드100%정품 주얼리100종/귀걸이/목걸이/팔찌 봄신상 추가,10000,9900,
뷰티,공식 하다라보 고쿠쥰 로션 2+1(리필증정)외 하다라보x아크네스 모음전,16000,16000,
뷰티,[마트데이 10%+20%] 프레쉬라이트 밀키/폼 염색약 골라담기!_손거울 증정 / 2세트무료배송+샴푸증정,6800,6800,
가구/홈데코,이룸앤 폭신한 베이직 양면 차렵이불 싱글 더블 사계절 이불,15000,13500,
디지털,삼성 갤럭시S20플러스 울트라 노트10 S10 5G 실리콘 범퍼 투명 하드 가죽다이어리케이스,16900,14900,
디지털,[인커버] 핸드폰 목걸이 스트랩 줄 폰 케이스 갤럭시 노트10 플러스/노트9/노트8/S10 5G/S9/S8/A90/A7/아이폰11 pro 실용적인 깔끔한 에어핏 스마트폰 목걸이 케이스,15900,14900,
생활주방,[2080 X 핵불닭볶음면] 불닭치약 한정판_불닭불닦 스페셜 기획세트(치약+양치세트+여행용티슈+불닭볶음면),8900,8900,
전체,[25%쿠폰][루시앙 外] 홈쇼핑 HIT! 봄신상/클리어런스 파격가 구매찬스!,10000,10000,
스포츠/레저,신학기 나이키 키즈 아동 초등학생 운동화,21800,21800,
스포츠/레저,[올포유] 신규추가 인기 점퍼/자켓 20%,10000,6000,
도서,(성경읽기표+형광펜 증정)[성서원][개역개정] 큰글자 성경전서 새찬송가-/소/중/대/특대/합본/지퍼/색인/성경책,35000,30600,
도서,(미니블록 외) why시리즈 과학.한국사.세계사.피플/인문고전.인문사회.수학.예림당 학습만화 선택구매,11000,9900,
남성의류,A봄 신상 추가 져지 트레이닝바지/츄리닝/운동복/남성/체육복/반바지,7800,7800,
남성의류,"키스해링 남성 언더웨어, 남친 선물로 딱이야!!",2900,2900,
식품,"[AllPRIME 전용] [매일유업] 상하목장 슬로우키친 스프 9팩 (양송이, 클램차우더, 단호박크림)",15900,9900,
식품,[고철남홍삼] 짜먹는 전체식 홍삼스틱 하루한포 실속형 100포,49900,49900,
출산/유아,[트렌드] 고잉키즈 봄신상 아동복 상품 5900원 +22%스타일픽 +22% T위크추가,12000,8900,
자동차/취미,[신상 특가!] 롯데차량용 공기청정기 LE-310,39000,29000,
여행/티켓,[제주] 낙타트래킹+제주아리랑공연 (제주도가볼만한곳/제주도관광/제주여행/제주관광지/제주도관광지/제주도입장권/제주관광코스/제주투어/제주자유여행/제주도아이랑/제주이색체험/브이패스),14500,14500,
패션잡화,봄신상 패션안경테 청색광차단 블루라이트차단 동글이 티타늄 안경테,10000,9900,
뷰티,다슈 포맨 프리미엄 헤어왁스/헤어스프레이/다운펌,15000,8900,
뷰티,에이지투웨니스/루나/에이솔루션 BEST&NEW~47% (예리코팩트/수분광팩트/컨실러),12900,12900,
가구/홈데코,[더코이즈] 1+1 골라담기! 봄맞이침실새단장 극세사/순면/시어서커 침대패드,39800,38800,
가구/홈데코,로미홈 9존 마약매트리스 침대 접이식 바닥 토퍼 메모리폼 라텍스 3단 수면매트,42000,34900,
디지털,핸드폰 노트10 9 8 5 갤럭시S10 플러스 5G S9 S8 S7 지갑형 V50 A8 아이폰11 프로 7 6 XS MAX 카카오프렌즈,10000,2800,
생활주방,KS 수도꼭지 샤워기 세면대수전 샤워수전 싱크대수전 주방수전 코브라수전 수전 욕실샤워수전 씽크대수전,18700,18700,
생활주방,하드 변기커버 변기시트 중형 대형 특대형 무소음 댐퍼 양변기시트 변기솔 유아변기 아이변기,7200,7200,
전체,[CJ제일제당] 고메 핫도그/스테이크/미트볼/치킨/피자/돈카츠 1+1+1 골라담기,18500,18500,
전체,[대디오대디]봄신상/아동복/유아복/맨투맨/면바지,10000,8800,
스포츠/레저,아웃도어 여행 레저 야외활동 필수 스카프 마스크 18종,6900,6900,
스포츠/레저,[뉴발란스 본사]뉴발란스 이월 모음/남여의류/가방/신발,19000,18050,
도서,(형광펜+손거울증정) 기탄수학/사고력수학/기탄큰수학/기탄국어/한글한글/기탄영어/기탄한자/한글떼기/수셈떼기/ABC떼기,25000,22500,
도서,(유아벽보 증정) 프리미엄 돌잡이수학/영어/ 한글/ 돌잡이 명화.빅키즈 수학세트 세이펜기능 적용 (세이펜 미포함),99000,89100,
남성의류,[30%할인쿠폰]제네브 남녀공용 S~3XL 빅사이즈 면 기모 목폴라 커플 맨투맨 트레이닝 남자 여자 긴팔티셔츠,10000,6900,
남성의류,[지오지아外] 툭 걸치기만해도 멋스러운 겨울 정장자켓/팬츠 모음전,15900,15900,
식품,[필리핀 직수입] 사바나나 바나나칩 1+1+1+1+사은품 차원이 다른 바나나 칩 온가족 간식 맥주 안주 강추,8900,8900,
출산/유아,밀리밤 새봄맞이 BEST 모음전 원피스/상하세트/티셔츠/레깅스/자켓 외,10000,10000,
자동차/취미,로티홈시스 네모 핸드카트 모음,12520,10900,
여행/티켓,[제주] 낙타트래킹+청초밭 (제주도가볼만한곳/제주도관광/제주여행/제주관광지/제주도관광지/제주도입장권/제주관광코스/제주투어/제주자유여행/제주도아이랑/제주이색체험/브이패스),10100,10100,
패션잡화,여성가방/여성크로스백/숄더백/핸드백/미니백/미니크로스백/여자가방/에코백/토드백/신상/가죽/여자/에코백,10000,9900,
패션잡화,100종 발목양말 캐릭터발목양말 남자양말 남성양말 여자양말 여성양말 발목양말 스니커즈양말,1390,1290,
뷰티,[마트데이 10%+20%] 자연이랑 컬러 트리트먼트 60ml 16종&헤어칼라 염색약 10종 中 택1,3900,3900,
뷰티,[쿠폰30%] 조성아 티엠 물분 크림 7X,38000,15000,
가구/홈데코,샤를 60수 오가닉 차렵이불 세트 모음/극세사이불/침구세트/사계절이불,70000,62900,
가구/홈데코,올댓키친 완제품 전국배송 싱크대 상부장 가스대,56500,56500,
디지털,[비스비(VISBYH)] 1+1 갤럭시s20울트라5G 슬림 범퍼케이스 하드투명젤리,17000,13700,
생활주방,[필리가] 불시착 바로 그도마! 호주 캄포나무도마 기획전,73900,53900,
전체,[조선호텔김치] 피코크 조선호텔 김치 골라담기! (포기김치/석박지/총각/열무/맛김치),22800,22800,
전체,[명품데이]샤넬/루이비통/구찌/생로랑 외 인기 아이템 추천 모음전,339000,339000,
스포츠/레저,[안다르/본사] 신상 기모팬츠 에어웜 1&1 / 요가복 기모레깅스 신세경레깅스 구스다운,10000,9900,
스포츠/레저,멜킨 요가매트 NBR TPE 모음전,10700,9420,
도서,T맴버쉽15%할인) 기탄수학/기탄큰수학/기탄사고력수학/기탄한글/기탄국어/기탄영어/기탄한자/기탄한글떼기/기탄수셈떼기/기초한자/ABC떼기/새국어/A/B/C/D/E/F/G/H/I/J/K/L/M/단계 세트,5000,4500,
남성의류,[30%쿠폰][간쓰리] 프리미엄 맨투맨 / 긴팔티 티셔츠 남자맨투맨/남성맨투맨/남자긴팔티/남성긴팔티/맨투맨,23900,23800,
식품,냉동 그릭슈바인 프랑크핫도그 30입 외 (프랑크/치즈/크리스피/감자 택),28500,25650,
식품,[제주농협] 귤로장생 천혜향 4.5kg 소과 #실중량,19900,19900,
출산/유아,[바비키즈] 바비공주님 데일리룩 슈즈.잡화 50%,10000,10000,
출산/유아,[미니로이] 봄신상 여아아동복/원피스/레깅스/티셔츠/아동복,10000,9900,
자동차/취미,누적[판매1위 콘돔][수입국산 정품]유니더스사정지연롱러브/극초박형/남성여성성인용품/러브젤/유니더스,8900,8900,
자동차/취미,[사가미] 정품 사가미 0.02 오리지널 12P 초박형 콘돔/성인용품,24900,24800,
여행/티켓,[제주] 낙타트래킹+산소힐링&인체의신비특별전 (제주도가볼만한곳/제주도관광/제주여행/제주관광지/제주도관광지/제주도입장권/제주관광코스/제주투어/제주자유여행/제주도아이랑/제주이색체험/브이패스),10900,10900,
여행/티켓,[제주] 낙타트래킹+제주아리랑공연+에코랜드 (제주도가볼만한곳/제주도관광/제주여행/제주관광지/제주도관광지/제주도입장권/제주관광코스/제주투어/제주자유여행/제주도아이랑/제주이색체험/브이패스),23700,23700,
패션잡화,[10%+20%중복]봄신상/스카프/헤어핀/ 벙거지모자,4900,4800,
뷰티,에뛰드 뉴이어 톰과제리 컬렉션! 에뛰드데이 한정 20%,11000,8800,
뷰티,[눅스] 윌 프로디쥬스 멀티 리치 오일 100ml 국내 당일 발송!,31600,31500,
가구/홈데코,사계절용 북유럽 쟈가드 러그 카페트 매트 청소기OK 물세탁OK,33900,33900,
디지털,[한정특가] 신지그립 다용도 밴드형 핸드폰 그립 거치대_휴대폰/스마트폰/카드/수납/보관/스마트링,6000,5900,
디지털,5핀 C타입 고속충전케이블 30cm 1m 2m 3m S10 노트10 G8 V50 배그 게이밍,2750,2200,
생활주방,[20%할인+1천원중복할인]스피드랙 2단3단 세탁기선반(사이드안전바),54900,53900,
생활주방,"해피콜 브릴로 세라믹 냄비 18cm,20cm,22cm,24cm 모음전",19900,19900,
전체,20년 신상 크록스/크록밴드/아동부츠/샌들/슬리퍼 모음,15900,15900,
전체,네슬레 퓨어라이프 2Lx24 생수 네슬레생수 먹는샘물,16800,15120,
스포츠/레저,텐제로 홈트레이닝 레깅스/스포츠브라/티셔츠/자켓 균일가,10000,9900,
스포츠/레저,[월간십일절] 코르크 EVA EPP 폼롤러 33cm/60cm/90cm 필라테스기구 스트레칭 하드폼롤러 요가폼롤러,17900,15760,
도서,(사1)(백희나.최숙희.앤서니 브라운 베스트도서) 나는 개다.구름빵.장수탕 선녀님.알사탕.이상한 엄마.돼지책.우리 엄마.괜찮아.엄마가 화났다.열두달 나무아이.나의 프리다,8500,7650,
도서,삼성출판사) 블루버드 세계명작/전래동화 시리즈(40종) 선택구매,4500,4050,
남성의류,[닥스셔츠] 꽃중년 라이프의 완성 체크셔츠/솔리드셔츠/니트,35000,31500,
식품,[대천김] [C154]대천김 재래도시락김(5g)X54봉 세트,18900,18900,
식품,델몬트 과일보감 골드파인스틱 90g*10팩,15500,15500,
출산/유아,봄신상 원피스 레깅스 바지19호/아동복/주니어여아의류/초등여아옷/여아옷/여아의류/주니어옷/주니어의류,10000,9900,
자동차/취미,문구/학용품세트/초등학교입학선물/어린이문구세트/단체선물/유치원졸업선물,21900,21900,
여행/티켓,[제주] 낙타트래킹+제주아리랑공연+선녀와나무꾼 (제주도가볼만한곳/제주도관광/제주여행/제주관광지/제주도관광지/제주도입장권/제주관광코스/제주투어/제주자유여행/제주도아이랑/제주이색체험/브이패스),20400,20400,
여행/티켓,[제주] 낙타트래킹+제주아리랑공연+레일바이크 (제주도가볼만한곳/제주도관광/제주여행/제주관광지/제주도관광지/제주도입장권/제주관광코스/제주투어/제주자유여행/제주도아이랑/제주이색체험/브이패스),22800,22800,
패션잡화,100% 순면 퀄팅 면실내화/거실화/덧신/슬리퍼/양말,980,970,
패션잡화,[11쿠폰] 남성 여성 페이크삭스 덧신 모음,1980,1690,
뷰티,[마트데이 10%+20%] 99.9%세정! 사이오스 무실리콘 샴푸/컨디셔너 750ml + 샴푸230ml 증정 / 2세트무료배송,8700,8700,
가구/홈데코,베네폼 허리소프트 + 3D힙레스트 자세교정세트,69000,69000,
가구/홈데코,[15%+대량구매할인]튼튼한 브로몰딩 접이식테이블/의자/캠핑용/야외용/행사용/실내용 1200/1500/1800,20090,16910,
디지털,[수량할인&사은품증정] 케이엘컴 Type-C USB 3.1 to HDMI V2.0 C타입 케이블 2M 수량할인&사은품증정,12160,10480,
생활주방,[모나리자] 자연이좋은 3겹 30M 30롤 3개 총90롤 천연펄프 화장지 휴지,52400,52400,
전체,멜킨 트램폴린 점핑 운동 다이어트 방방이 유아 성인 트렘폴린,35000,30800,
스포츠/레저,[하프클럽/아디다스]아디다스 오리지널 미드 컷 크루 삭스 3종세트 (DX9091),16660,14100,
스포츠/레저,반석스포츠 AB카버프로 복근운동기구 AB슬라이드 AB휠,12900,12900,
도서,T멤15%+ 네모아저씨의페이퍼블레이드2 /페이퍼윙즈/ 세상에서 제일 쉬운 그림 그리기 외,12800,11520,
도서,T멤15%추가할인) GoGo 카카오프렌즈 1~12 터키/마법천자문 /그리스로마신화/엉덩이탐정 /흔한남매 /전천당/퀴즈과학상식/브리태니커 (선택구매),12000,10800,
남성의류,30%쿠폰!3매/7900원/트렁크/사각/팬티/남자/남성/면/속옷,15000,15000,
남성의류,자체제작 남성정장/남자정장/면접정장/봄정장추가/양복/수트/슈트/캐쥬얼정장,117000,99450,
식품,(주)여주농산 19년산 가을지기 쌀 20kg,49900,48900,
식품,"Dole 돌 100%과즙 프리미엄 주스, VF37 과채주스 120ml*32팩! 파라다이스 주스 어린이쥬스",14000,12900,
출산/유아,스몰란드 마일드 어린이 치약 80g x4개(+ 치약 2개 + 성인 칫솔 1입 증정),9900,9900,
자동차/취미,[특가]에너자이저 맥스건전지/AA건전지/AAA건전지/배터리,14900,13410,
자동차/취미,메가그립 슬림 코팅장갑 10켤레 / 니트릴폼 반코팅 얇고 가벼운 초 여름용 장갑 자전거 등산 레져 3M 장갑,13750,11930,
여행/티켓,[제주] 낙타트래킹+제주아리랑공연+세계자동차박물관 (제주도가볼만한곳/제주도관광/제주여행/제주관광지/제주도관광지/제주도입장권/제주관광코스/제주투어/제주자유여행/제주도아이랑/제주이색체험/브이패스),23900,23900,
여행/티켓,노팁+노쇼핑 사이판 켄싱턴리조트 마나가하섬+스냅촬영 슬림 4/5일,549000,549000,
패션잡화,최대 30% 다운 쥬드 215~260 고객칭잔 가득 수제 로퍼/펌프스/하이힐/플랫슈즈/여성단화/워커,22500,19500,
패션잡화,[20%쿠폰]아이유'S PICK BEST 귀걸이/목걸이/팔찌 한정특가,32000,32000,
뷰티,[세라폼] 세라믹 미들 각질제거기 발각질제거 1+1 무료배송,7570,7570,
가구/홈데코,[11%+11%+추가할인] 홈바테이블 아일랜드식탁 수납홈바 높은테이블 바체어,57100,48450,
가구/홈데코,리브맘 기절 7존 매트리스 침대 접이식 바닥 토퍼 메모리폼 3단 수면매트,36900,31370,
디지털,[비스비(VISBYH)] 1+1 갤럭시노트10플러스 강화유리케이스 하드범퍼슬림,15000,11700,
생활주방,미오바스 욕조 반신 반신욕기 이동식 접이식 욕조,50000,49800,
생활주방,[모나리자] 녹차가좋은 3겹 22M 36롤 3개 총108롤 천연펄프 화장지 휴지,45700,45700,
전체,[우체국쇼핑] 농협 안동 흠집 사과 5kg/10kg #부사 #못난이사과,13770,12400,
전체,"[최종구매가: 1,394,070원] 2019년형 LG 올레드 TV OLED55B9FNA 55인치",1611820,1499000,
스포츠/레저,앤드어스 NBR TPE 요가매트 8mm/10mm/12mm/15mm/20mm 와이드,10000,10000,
스포츠/레저,썬터치 ST-7000 휴대용버너 2중안전 가스버너 캠핑 가스레인지,12800,11800,
도서,T멤15%+무배 기적의계산법 학년별세트(선택) 1.2.3.4.5.6.7.8.9.10.11.12 (개정판),14000,12600,
도서,T맴버쉽) 세마리 토끼잡는 독서논술 초등어휘 A/B/C/D/P 단계 세트 (개정판) 선택구매 세토독 / 세마리토끼잡는독서논술,42000,37800,
남성의류,캘빈클라인 언더웨어 다이하드 언더웨어 코튼 남성팬티 남자팬티 ck팬티 사각 드로즈 세트,6400,6300,
남성의류,L.LAMO 2020 데일리 맨투맨 S~4XL 빅사이즈/남자맨투맨/여자맨투맨/남녀공용,19800,19800,
식품,[10%+15%쿠폰] 하루견과 블루베리 외~30+30봉 골라담기+증정이벤트,25900,25900,
출산/유아,[플로크/바나나제이]봄신상/신학기룩/맨투맨/티셔츠/상하복/원피스,10000,8900,
출산/유아,[단독특가/행복한바오밥] 신제품 보드게임 36종 모음[코잉스/장난감/완구/보드게임],11900,11900,
자동차/취미,[경동원] UHA-742/7인치/아날로그/비디오폰/인터폰,109500,95180,
자동차/취미,코맥스 CAV-70C/아날로그/7인치/비디오폰/인터폰,117000,101790,
여행/티켓,[제주] 낙타트래킹+다이나믹메이즈 (제주도가볼만한곳/제주도관광/제주여행/제주관광지/제주도관광지/제주도입장권/제주관광코스/제주투어/제주자유여행/제주도아이랑/제주이색체험/브이패스),10900,10900,
패션잡화,[OST/LLOYD] 사랑하는 사람에게 전하는 감성 쥬얼리/시계,10000,7900,
패션잡화,[10%+20%+22%] 양말폭탄 성인양말 시즌오프구성+신학기 봄신상 양말/중목/스니커즈/페이크삭스/아동양말,8100,8100,
뷰티,다슈 맨즈 아쿠아 남성화장품 BEST 모음,18000,12900,
가구/홈데코,린백 카페 원목 식탁의자 2종,34900,29900,
가구/홈데코,신발장 30종 신발정리대 오픈신발장 현관신발장 틈새수납장 조립식신발장 신발수납장 슈즈렉,9000,8900,
디지털,1+1+1 VIPFAN 고속충전케이블 C타입 8핀 5핀 동시충전 3in1,6000,4900,
디지털,갤럭시S20 S10 S9 S8 S7 노트10 9 8 플러스 울트라 아이폰11프로 XS 맥스 XR 8 7 핸드폰 휴대폰 투명케이스,8000,7900,
생활주방,이사박스/단프라박스/이삿짐박스/정리함/포장박스,1400,1300,
전체,갤럭시 S20 플러스 5G 256G SKT 단독혜택! 카드+T멤+SK pay 추가적립+경품,1353000,1353000,
스포츠/레저,[몽골루] 원버너히터/히터캡/캡히터/미니스토브/솔캠용난로/캠핑난로/미니난로/미니히터/가스히터,12000,11270,
도서,T맴버십15%+선물) 2020년 1 2학 우공비 초등 전과목 국사과 세트 시리즈/국어/수학/사회/과학/1 2 3 4 5 6,42500,38250,
남성의류,[크루클린]2020 봄신상 집업 출시! 맨투맨 후드티 후드집업 점퍼 양털 커플 오버핏 무지 남성 여성 긴팔티,15800,13800,
남성의류,[단군] 남자 코트/남성코트/롱후리스/아우터/패딩,24900,19900,
식품,라이킷 도시락 5종 10팩,35900,35900,
식품,"[10%+15%] 14,900원 루카스나인 라떼 30T+30T 내맘대로 골라 2종 선택 +프렌치카페10T",19460,17520,
출산/유아,"[인디고키즈]신학기 티셔츠/바지/점퍼 5,000원~",10000,10000,
출산/유아,[26일 마트데이 5%+20%]리베로기저귀 밴드형/팬티형 3팩,64300,64300,
자동차/취미,[빠른배송] 게이트맨 디지털 도어락 WV-201/카드키4개,130000,113100,
자동차/취미,현대 스위블 옆으로 USB 멀티탭 2구 3구 4구 5구 6구,18960,16500,
여행/티켓,[제주] 낙타트래킹+레일바이크 (제주도가볼만한곳/제주도관광/제주여행/제주관광지/제주도관광지/제주도입장권/제주관광코스/제주투어/제주자유여행/제주도아이랑/제주이색체험/브이패스),10900,10900,
여행/티켓,[제주] 낙타트래킹+고흐의정원 (제주도가볼만한곳/제주도관광/제주여행/제주관광지/제주도관광지/제주도입장권/제주관광코스/제주투어/제주자유여행/제주도아이랑/제주이색체험/브이패스),10100,10100,
패션잡화,"[영국 현지 아울렛 직구] 버버리, 구찌 외 인기 스카프 모음",174000,174000,
뷰티,[쿠폰10%+중복20%] 레브론 파운데이션/립스틱/HD매트립/컨실러 외 BEST ~93%,10000,7500,
뷰티,[Dionel] 디오넬 시크릿러브 여성청결제 향수,14900,12600,
가구/홈데코,리버시블 어린이집 낮잠이불세트/토퍼 모음,24000,24000,
가구/홈데코,[베네폼] C-서포트 1개 비스코폼 경추베개/일자목베개,39000,39000,
디지털,뮤즈캔 갤럭시S20/S20플러스/S20울트라 케이스 모음,10000,8900,
생활주방,[세트] 테팔 후라이팬 2종3종세트(택1),42800,42800,
생활주방,[리벤스] 미끄럼방지 논슬립 옷걸이 50P/바지걸이/아기옷걸이/치마걸이/정장걸이,10900,10900,
전체,다우니 겨울 한정판 출시! 엑스퍼트/ 퍼퓸 초고농축 섬유유연제 1LX6,29900,25900,
스포츠/레저,콜핑 패밀리룩 봄 선오픈 티셔츠/팬츠/바람막이자켓 外 총집합,11900,11900,
도서,T맴버쉽15%+선물) 2020년 1 2학기 우등생 해법 시리즈 - 국어 수학 과학 사회 영어 예체능 초등문제집 1 2 3 4 5 6 학년,13000,11700,
도서,T맴버십15%+선물) 2020년 1 2 학 우등생 해법 시리즈 세트/우등생세트/학습지/문제집/1 2 3 4 5 6 학년,40000,36000,
남성의류,[30%쿠폰][단군] 남자 슬랙스/남자바지/봄바지/남성바지/밴딩바지,22000,19900,
식품,순수식품 100포 석류즙/유기농양배추즙/도라지배즙 외 석류 콜라겐젤리 신제품 출시,32900,32900,
식품,[네스카페] 수프리모 커피믹스 360T + 아토 스프레이,32110,28900,
출산/유아,[에스핏] 키즈&주니어 봄맞이 특별전_SF99C034,12900,12900,
출산/유아,[젤리스푼] 봄오픈+신학기+등원룩/상하복/원피스/맨투맨/레깅스,10500,8900,
자동차/취미,"툴앤툴 18V 전문가용 리튬이온 전동 드릴 TNT-MAX18 LI 4,000mAh",132000,119000,
자동차/취미,[한정] 오그랩 자동 무선충전 차량용 핸드폰 거치대_휴대폰/스마트폰/송풍구/대시보드/자동차,30000,29900,
여행/티켓,[제주] 낙타트래킹+에코랜드 (제주도가볼만한곳/제주도관광/제주여행/제주관광지/제주도관광지/제주도입장권/제주관광코스/제주투어/제주자유여행/제주도아이랑/제주이색체험/브이패스),11900,11900,
여행/티켓,[제주] 낙타트래킹+일출랜드 (제주도가볼만한곳/제주도관광/제주여행/제주관광지/제주도관광지/제주도입장권/제주관광코스/제주투어/제주자유여행/제주도아이랑/제주이색체험/브이패스),10100,10100,
패션잡화,더다름 드롭귀걸이/링/실버/코인목걸이/은팔찌,6900,6900,
패션잡화,특허 블루라이트 차단 동글이 안경 (사이즈 3종 100%국내제작),25900,24900,
뷰티,[모모코스] 국내생산 입소문 속눈썹영양제 1세트,29800,26820,
뷰티,헤드스파7 파란눈 트리트먼트 블랙 헤어팩 200ml 2개,22900,22700,
가구/홈데코,홈앤미 원목 패브릭 협탁 TV선반 서랍장 수납장 모음전,33800,33800,
가구/홈데코,[엘린까사]벤치형 신발정리대 수납선반 다용도 철제 선반 현관 신발장 정리대 원목 화분 진열대,25600,21760,
디지털,아이폰11프로 XS 맥스 MAX XR 7 갤럭시S20 S10 S9 울트라 플러스 노트10 9 8_핸드폰/휴대폰 투명 케이스,8000,7900,
디지털,[닐킨] 매직디스크4 MC017 고속무선충전기 충전패드 LED무드등,14900,9900,
디지털,[비스비(VISBYH)] 1+1 아이폰11 강화유리필름 3D풀커버 액정보호 방탄,13000,9700,
생활주방,해피콜 20주년 특별기획 베로체 바닥3중 IH 스테인리스 스티머 파티웍 찜기 28cm,44900,44900,
생활주방,비타그램 바디쉐이커 복부마사지기 무선,59000,39900,
생활주방,[20% 중복할인]스피드랙   3/4/5단 무볼트 조립식 앵글 수납 선반 베란다 철제 장식장,40400,35900,
전체,진짜! 애슐리 치킨 세트 4종 택3개,23900,21510,
전체,갤럭시S20울트라/플러스/노트10/노트9/노트8/S10/아이폰11/프로/맥스/8/7 케이스&보호필름 특별 모음전,19900,10900,
전체,[20%+10%쿠폰+사은품]스위퍼 더스터 먼지떨이 핸들/리필+테이프 클리너+더스터 샘플,11900,11900,
스포츠/레저,[웨스트우드] 사계절 기본티셔츠/팬츠 이너전,10000,10000,
스포츠/레저,[카파키즈] 신학기 아동슈즈/슬립온/벨크로운동화 전상품,10000,9600,
스포츠/레저,ATA 백화점 정품 남녀 자켓/밴딩바지/레깅스/티셔츠 한정수량 찬스,9000,8900,
도서,(미니 나노블럭+형광펜)(미래엔아이세움) 추리 천재 엉덩이 탐정 1~7권/8권/9권/카레사건 세트,84000,75600,
도서,T맴버쉽15%+선물) 2020년 1 2학기 개념클릭 해법수학 - 1-1 2-1 3-1 4-1 5-1 6-1 학년 초등문제집 수학문제집,12500,11250,
도서,T맴버쉽15%+사은품) 2020년 1학기 백점맞는 전과목 국사과 시리즈 세트 1학년 2학년 3학년 4학년 5학년 6학년 초등문제집,41000,36900,
남성의류,[30%쿠폰][간쓰리]2020신상출시! 반팔티 ~XXL/ 남녀공용 티셔츠 남자 여자 커플티 남성 브이넥 라운드티 면,10800,9800,
남성의류,[30%쿠폰]신상 셔츠 남자청바지 스판청바지 밴딩 일자 빅사이즈,10000,9900,
남성의류,[엠포르스] 남자맨투맨 긴팔티셔츠 후드티 경량패딩 니트 조끼 가디건 폴라티 스웨터 패딩점퍼,12900,12800,
식품,마이시크릿 딜라이트 아이스크림 파인트 3개 모음,24900,22900,
식품,썬키스트 블랙라벨 고당도 오렌지 30과 껍질이 얇고 과즙이 풍부,17900,15800,
식품,"[GNC] [마트데이/10+15%] 맨/우먼 원데일리 멀티비타민 60일분 15,000원 외 택1",19600,19600,
출산/유아,[10%][크록스키즈] 아동 맨투맨/팬츠/트레이닝 놀라운가격,10000,9900,
출산/유아,[미니케이]20%쿠폰 국산/봄신상/무형광/내의/쟈가드/유아/아동/주니어/실내복/잠옷/,7900,7900,
출산/유아,[토리밤] 국산무형광 히트업 기모 유아/아동/주니어/내의/내복,8900,7900,
자동차/취미,[스위스밀리터리] [이노툴즈]다용도 공구걸이 자석바 (18인치)/(24인치),7800,3900,
자동차/취미,지니펫연어/오리/양고기5.2kg애견사료/강아지사료/,69000,55000,
자동차/취미,제이코 차량용 스마트 공기청정기 오토 3단계 모드 헤파13등급 필터,64900,57900,
여행/티켓,[제주] 낙타트래킹+선녀와나무꾼 (제주도가볼만한곳/제주도관광/제주여행/제주관광지/제주도관광지/제주도입장권/제주관광코스/제주투어/제주자유여행/제주도아이랑/제주이색체험/브이패스),10100,10100,
여행/티켓,[제주] 낙타트래킹+산굼부리 (제주도가볼만한곳/제주도관광/제주여행/제주관광지/제주도관광지/제주도입장권/제주관광코스/제주투어/제주자유여행/제주도아이랑/제주이색체험/브이패스),10100,10100,
여행/티켓,[제주] 낙타트래킹+김녕미로공원 (제주도가볼만한곳/제주도관광/제주여행/제주관광지/제주도관광지/제주도입장권/제주관광코스/제주투어/제주자유여행/제주도아이랑/제주이색체험/브이패스),10100,10100,
패션잡화,[예약 / 2월 28일 ] 화이트샌즈 긴급 바이러스 예방 C-19 디버킷,39000,33000,
패션잡화,[필그림]봄맞이 주얼리&시계 100종 10%+20% 혜택  / 백화점AS가능 / 보증서有,13300,13300,
패션잡화,[7%+7%] 오프화이트 골든구스 외 스니커즈 모음전,285000,285000,
